"플레이스보고서(2025.06.01.~2025.06.30.),fhtepapt58:naver"
"캠페인유형",캠페인,광고그룹,PC/모바일 매체,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"파워링크",[RD] 단소담양점 지역설정,01. 맛집(KW),모바일,근처맛집,16,0,0,0,3.2
"파워링크",[RD] 단소담양점 지역설정,01. 맛집(KW),모바일,내근처맛집,6,0,0,0,2.8
"파워링크",[RD] 단소담양점 지역설정,01. 맛집(KW),모바일,맛집,40,0,0,0,2.5
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),PC,한정식맛집,1,0,0,0,1
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,밥집,6,0,0,0,3
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,백반집,1,0,0,0,1
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,상견례식당,1,0,0,0,2
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,전통한정식,2,0,0,0,1
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,한식,1,0,0,0,4
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,한정식,1,0,0,0,1
"파워링크",[RD] 단소담양점 지역설정,01. 식당(KW),모바일,한정식맛집,1,0,0,0,2
"파워링크",[RD] 단소담양점 지역설정,01. 데이트(KW),PC,데이트코스,1,0,0,0,10
"파워링크",[RD] 단소담양점 지역설정,01. 외식(KW),모바일,모임장소,3,0,0,0,2
"파워링크",[RD] 단소담양점 지역설정,01. 점심(KW),모바일,점심메뉴추천,1,1,495,495,2
"파워링크",[RD] 단소담양점 지역설정,01. 점심(KW),모바일,점심식사,1,0,0,0,1
"파워링크",[RD] 단소담양점 지역설정,01. 저녁(KW),PC,저녁메뉴추천,2,0,0,0,5.5
"파워링크",[RD] 단소담양점 지역설정,01. 저녁(KW),모바일,저녁,1,0,0,0,1
"파워링크",[RD] 단소담양점 지역설정,01. 저녁(KW),모바일,저녁메뉴추천,1,0,0,0,4
"파워링크",[RD] 단소담양점 지역설정,01. 애견동반(KW),모바일,근처애견동반식당,2,0,0,0,1.5
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,광주한식맛집,82,1,385,385,1.1
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양가볼만한곳,"2,652",21,290,"6,094",7.1
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양결혼기념일,1,0,0,0,1
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양관광지,40,0,0,0,5.8
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양군맛집,31,1,176,176,1.4
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양데이트장소,3,0,0,0,1.3
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양데이트코스,17,0,0,0,2.5
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양맛집추천,97,7,621,"4,345",1.9
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양명소,13,0,0,0,7.8
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양이색데이트,2,0,0,0,1
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),PC,담양커플데이트,1,0,0,0,1
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,광주한식맛집,689,29,497,"14,410",1.4
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양가볼만한곳,441,18,297,"5,346",7.4
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양관광지,1,0,0,0,7
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양군맛집,336,18,413,"7,425",1.2
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양데이트가볼만한곳,1,0,0,0,3
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양데이트명소,1,0,0,0,2
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양데이트장소,1,0,0,0,2
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양데이트추천,3,0,0,0,3
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양데이트코스,6,0,0,0,3
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양맛집추천,893,88,663,"58,355",2.9
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양명소,1,0,0,0,3
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양실내데이트코스,1,0,0,0,2
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양엄마랑데이트,1,0,0,0,1
"파워링크",[RD] 단소단양점 지역조합,01. 데이트(KW),모바일,담양이색데이트,12,0,0,0,1.3
