"요일별보고서(2025.06.01.~2025.06.30.),kh1202:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,5,5.96,3,253,"1,265",0,0
"월요일",01시~02시,5,11.37,2.9,279,"1,397",0,0
"월요일",02시~03시,1,4.35,4.4,473,473,0,0
"월요일",03시~04시,1,5.89,4.8,484,484,0,0
"월요일",04시~05시,1,5.89,3.5,407,407,0,0
"월요일",05시~06시,2,9.1,2.5,270,539,0,0
"월요일",06시~07시,2,8.7,3,237,473,0,0
"월요일",07시~08시,3,6.53,3.1,385,"1,155",0,0
"월요일",08시~09시,11,13.75,3.3,295,"3,245",0,0
"월요일",09시~10시,11,8.47,2.4,311,"3,421",0,0
"월요일",10시~11시,52,4.11,2.3,748,"38,907",1,"44,000"
"월요일",11시~12시,59,4.16,2.4,744,"43,879",0,0
"월요일",12시~13시,69,5.31,2.4,756,"52,151",0,0
"월요일",13시~14시,23,2.94,2.3,912,"20,966",1,"110,000"
"월요일",14시~15시,14,4.61,2.3,710,"9,944",0,0
"월요일",15시~16시,13,10.84,3,305,"3,971",0,0
"월요일",16시~17시,10,6.33,2.7,354,"3,542",1,"44,000"
"월요일",17시~18시,11,7.64,2.5,342,"3,762",1,"33,000"
"월요일",18시~19시,12,6.86,2.8,283,"3,399",0,0
"월요일",19시~20시,52,10.53,2.9,288,"14,993",0,0
"월요일",20시~21시,19,9.27,2.6,252,"4,785",1,"24,000"
"월요일",21시~22시,14,8.39,3,189,"2,651",0,0
"월요일",22시~23시,6,4.48,3,293,"1,760",0,0
"월요일",23시~00시,8,7.15,2.5,256,"2,046",0,0
"화요일",00시~01시,7,12.29,2.7,223,"1,562",0,0
"화요일",01시~02시,0,0,2.9,0,0,0,0
"화요일",02시~03시,2,7.7,1.9,380,759,0,0
"화요일",03시~04시,1,8.34,2.5,473,473,0,0
"화요일",04시~05시,2,9.1,2.9,308,616,0,0
"화요일",05시~06시,0,0,4.9,0,0,0,0
"화요일",06시~07시,1,6.67,3,341,341,0,0
"화요일",07시~08시,3,7.5,3.3,447,"1,342",1,"44,000"
"화요일",08시~09시,3,5.46,2.6,264,792,1,"44,000"
"화요일",09시~10시,7,7.61,2.2,325,"2,277",0,0
"화요일",10시~11시,41,3.19,2.5,"1,068","43,802",3,"178,000"
"화요일",11시~12시,47,5.36,2.4,997,"46,838",0,0
"화요일",12시~13시,39,5.38,2.4,769,"29,986",1,"33,000"
"화요일",13시~14시,20,7.67,2.4,493,"9,856",1,"44,000"
"화요일",14시~15시,6,6.67,2.7,200,"1,199",0,0
"화요일",15시~16시,6,6.25,2.8,326,"1,958",1,"66,000"
"화요일",16시~17시,8,8,3,320,"2,563",1,"66,000"
"화요일",17시~18시,10,7.15,2.7,306,"3,058",0,0
"화요일",18시~19시,11,9.74,2.6,321,"3,531",0,0
"화요일",19시~20시,6,5.67,2.8,211,"1,265",0,0
"화요일",20시~21시,11,7.1,3.1,345,"3,795",0,0
"화요일",21시~22시,11,7.54,2.6,267,"2,937",1,"88,000"
"화요일",22시~23시,11,11.96,2.8,290,"3,190",0,0
"화요일",23시~00시,4,5.34,3.3,358,"1,430",0,0
"수요일",00시~01시,2,3.93,4.5,380,759,0,0
"수요일",01시~02시,0,0,3.7,0,0,0,0
"수요일",02시~03시,1,5,2.4,143,143,0,0
"수요일",03시~04시,1,7.7,3.3,143,143,0,0
"수요일",04시~05시,2,18.19,2.5,325,649,0,0
"수요일",05시~06시,1,4.17,3.3,484,484,0,0
"수요일",06시~07시,2,9.1,5,440,880,0,0
"수요일",07시~08시,4,9.53,3.1,220,880,0,0
"수요일",08시~09시,2,3.51,3.2,154,308,0,0
"수요일",09시~10시,4,4.71,2.6,352,"1,408",0,0
"수요일",10시~11시,35,3.85,2.5,777,"27,203",1,"44,000"
"수요일",11시~12시,39,3.91,2.4,959,"37,389",0,0
"수요일",12시~13시,45,4.48,2.6,807,"36,300",2,"216,000"
"수요일",13시~14시,29,4.95,2.6,841,"24,376",0,0
"수요일",14시~15시,11,3.32,2.7,352,"3,872",0,0
"수요일",15시~16시,9,3.16,2.5,461,"4,147",0,0
"수요일",16시~17시,12,14.12,2.6,309,"3,707",0,0
"수요일",17시~18시,14,12.73,2.9,301,"4,213",0,0
"수요일",18시~19시,8,7.34,3.1,331,"2,651",0,0
"수요일",19시~20시,15,15.16,3,322,"4,829",0,0
"수요일",20시~21시,5,5.69,2.8,227,"1,133",0,0
"수요일",21시~22시,10,8.34,3,347,"3,465",1,"44,000"
"수요일",22시~23시,8,6.96,3.8,314,"2,508",0,0
"수요일",23시~00시,5,7.15,3.2,310,"1,551",0,0
"목요일",00시~01시,2,4.55,4.3,215,429,0,0
"목요일",01시~02시,3,7.7,3.4,220,660,0,0
"목요일",02시~03시,2,10,3,270,539,0,0
"목요일",03시~04시,0,0,2.9,0,0,0,0
"목요일",04시~05시,0,0,3.9,0,0,0,0
"목요일",05시~06시,1,3.71,3.1,550,550,0,0
"목요일",06시~07시,4,11.77,3,330,"1,320",0,0
"목요일",07시~08시,3,5.67,2.2,330,990,0,0
"목요일",08시~09시,6,10.17,2.6,394,"2,365",0,0
"목요일",09시~10시,5,4.96,2.4,328,"1,639",0,0
"목요일",10시~11시,32,3.45,2.4,807,"25,817",0,0
"목요일",11시~12시,41,3.96,2.3,787,"32,285",0,0
"목요일",12시~13시,55,5.26,2.5,951,"52,305",2,"154,000"
"목요일",13시~14시,23,4.28,2.5,870,"20,020",0,0
"목요일",14시~15시,17,14.79,2.8,283,"4,818",0,0
"목요일",15시~16시,9,7.04,2.6,346,"3,113",0,0
"목요일",16시~17시,11,14.11,2.3,305,"3,355",0,0
"목요일",17시~18시,6,1.98,3.3,288,"1,727",0,0
"목요일",18시~19시,13,9.71,2.8,332,"4,312",0,0
"목요일",19시~20시,10,8.78,2.4,361,"3,608",0,0
"목요일",20시~21시,21,15.22,2.5,296,"6,215",0,0
"목요일",21시~22시,11,9.17,2.4,297,"3,267",0,0
"목요일",22시~23시,8,9.53,3.8,340,"2,717",1,"44,000"
"목요일",23시~00시,10,12.66,2.9,336,"3,355",0,0
"금요일",00시~01시,5,9.1,3,238,"1,188",0,0
"금요일",01시~02시,1,2.44,3.5,143,143,0,0
"금요일",02시~03시,3,15,4.4,165,495,0,0
"금요일",03시~04시,0,0,3.2,0,0,0,0
"금요일",04시~05시,0,0,2.7,0,0,0,0
"금요일",05시~06시,1,8.34,4.3,88,88,0,0
"금요일",06시~07시,3,7.9,3.5,330,990,0,0
"금요일",07시~08시,2,6.46,2.1,429,858,0,0
"금요일",08시~09시,4,5.64,2.3,325,"1,298",0,0
"금요일",09시~10시,6,6.32,2.3,372,"2,233",0,0
"금요일",10시~11시,39,4.29,2.3,743,"28,996",0,0
"금요일",11시~12시,33,3.14,2.3,786,"25,927",1,"66,000"
"금요일",12시~13시,47,4.79,2.5,850,"39,941",0,0
"금요일",13시~14시,41,5.75,2.3,746,"30,569",1,"88,000"
"금요일",14시~15시,21,10.35,2.5,494,"10,373",0,0
"금요일",15시~16시,14,11.12,2.3,269,"3,762",0,0
"금요일",16시~17시,8,6.78,2.5,297,"2,376",0,0
"금요일",17시~18시,14,11.77,2.4,290,"4,059",0,0
"금요일",18시~19시,19,8.84,2.3,290,"5,511",0,0
"금요일",19시~20시,16,11.43,1.8,264,"4,224",0,0
"금요일",20시~21시,15,8.07,2.6,345,"5,170",0,0
"금요일",21시~22시,18,13.44,2.2,318,"5,731",1,"110,000"
"금요일",22시~23시,9,8.66,2.7,325,"2,926",0,0
"금요일",23시~00시,3,0.54,6.8,260,781,0,0
"토요일",00시~01시,6,1.75,2.3,275,"1,650",0,0
"토요일",01시~02시,2,4.88,3.5,275,550,0,0
"토요일",02시~03시,1,5,2.6,385,385,0,0
"토요일",03시~04시,1,4.77,2.7,385,385,0,0
"토요일",04시~05시,1,10,1.6,385,385,0,0
"토요일",05시~06시,2,13.34,3.9,182,363,0,0
"토요일",06시~07시,0,0,2.9,0,0,0,0
"토요일",07시~08시,2,5.41,3.4,160,319,0,0
"토요일",08시~09시,2,2.6,3.6,149,297,0,0
"토요일",09시~10시,4,6.46,3.2,198,792,0,0
"토요일",10시~11시,50,5.45,2.3,758,"37,895",1,"66,000"
"토요일",11시~12시,50,4.39,2.3,771,"38,544",0,0
"토요일",12시~13시,52,5.42,2.2,647,"33,627",1,"220,000"
"토요일",13시~14시,17,5.14,2.5,985,"16,742",0,0
"토요일",14시~15시,10,7.64,2.8,245,"2,453",0,0
