"요일별보고서(2025.06.01.~2025.06.30.),donguri1472:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,3,1.65,7.2,711,"2,134",0,0
"월요일",01시~02시,1,0.56,6.2,66,66,0,0
"월요일",02시~03시,2,0.71,2.9,528,"1,056",0,0
"월요일",03시~04시,1,0.58,5.9,66,66,0,0
"월요일",04시~05시,0,0,6.7,0,0,0,0
"월요일",05시~06시,1,0.94,7.7,187,187,0,0
"월요일",06시~07시,1,0.81,7.1,77,77,0,0
"월요일",07시~08시,2,0.94,5.3,"1,397","2,794",0,0
"월요일",08시~09시,3,1.01,5.8,"1,617","4,851",0,0
"월요일",09시~10시,3,0.2,2,293,880,0,0
"월요일",10시~11시,4,0.46,3,"2,717","10,868",0,0
"월요일",11시~12시,7,0.79,3.1,"3,633","25,432",0,0
"월요일",12시~13시,7,1.16,3.9,"1,790","12,529",0,0
"월요일",13시~14시,4,0.71,4.2,"1,367","5,467",0,0
"월요일",14시~15시,7,1.15,4.2,"1,972","13,805",0,0
"월요일",15시~16시,3,0.51,3.9,"1,452","4,356",0,0
"월요일",16시~17시,5,0.8,4.6,"1,916","9,581",0,0
"월요일",17시~18시,3,0.61,4.1,"1,907","5,720",0,0
"월요일",18시~19시,1,0.32,4.7,"2,079","2,079",0,0
"월요일",19시~20시,0,0,7,0,0,0,0
"월요일",20시~21시,2,0.7,5.6,"2,695","5,390",0,0
"월요일",21시~22시,2,0.59,5.4,"1,782","3,564",0,0
"월요일",22시~23시,0,0,5.9,0,0,0,0
"월요일",23시~00시,3,1.02,6,"2,141","6,424",0,0
"화요일",00시~01시,0,0,5,0,0,0,0
"화요일",01시~02시,0,0,7,0,0,0,0
"화요일",02시~03시,2,1.71,7.5,"1,095","2,189",0,0
"화요일",03시~04시,0,0,9.5,0,0,0,0
"화요일",04시~05시,0,0,10.6,0,0,0,0
"화요일",05시~06시,0,0,10.3,0,0,0,0
"화요일",06시~07시,1,0.91,7.1,77,77,0,0
"화요일",07시~08시,0,0,6.4,0,0,0,0
"화요일",08시~09시,0,0,5.6,0,0,0,0
"화요일",09시~10시,1,0.34,4.7,220,220,0,0
"화요일",10시~11시,4,1.07,3.7,"2,948","11,792",0,0
"화요일",11시~12시,3,0.84,3.7,"1,544","4,631",0,0
"화요일",12시~13시,3,0.92,3.8,"1,573","4,719",0,0
"화요일",13시~14시,4,1.09,4,"1,565","6,259",0,0
"화요일",14시~15시,4,1.03,4,"1,543","6,171",0,0
"화요일",15시~16시,4,0.85,4.7,"1,617","6,468",0,0
"화요일",16시~17시,3,0.71,5.2,"1,302","3,905",0,0
"화요일",17시~18시,6,1.73,5.2,"1,560","9,361",0,0
"화요일",18시~19시,2,0.97,4.6,842,"1,683",0,0
"화요일",19시~20시,0,0,5,0,0,0,0
"화요일",20시~21시,0,0,6.4,0,0,0,0
"화요일",21시~22시,0,0,5.7,0,0,0,0
"화요일",22시~23시,1,0.45,5.4,330,330,0,0
"화요일",23시~00시,1,0.56,5.3,539,539,0,0
"수요일",00시~01시,2,1.54,5.5,"2,860","5,720",0,0
"수요일",01시~02시,1,0.88,5.9,"3,311","3,311",0,0
"수요일",02시~03시,0,0,9.2,0,0,0,0
"수요일",03시~04시,0,0,9.5,0,0,0,0
"수요일",04시~05시,0,0,7.7,0,0,0,0
"수요일",05시~06시,0,0,10.5,0,0,0,0
"수요일",06시~07시,0,0,8.1,0,0,0,0
"수요일",07시~08시,2,1.89,5.3,"2,992","5,984",0,0
"수요일",08시~09시,1,0.56,4.1,198,198,0,0
"수요일",09시~10시,3,0.99,2.8,"2,160","6,479",0,0
"수요일",10시~11시,5,1.44,3.6,"1,910","9,548",0,0
"수요일",11시~12시,6,1.42,3.5,"2,097","12,584",0,0
"수요일",12시~13시,3,0.95,3.2,"1,104","3,311",0,0
"수요일",13시~14시,3,0.86,3.4,"2,739","8,217",0,0
"수요일",14시~15시,8,1.77,2.9,"1,987","15,895",0,0
"수요일",15시~16시,3,0.79,3.3,"1,980","5,940",0,0
"수요일",16시~17시,7,1.88,2.9,"1,972","13,805",0,0
"수요일",17시~18시,1,0.3,4.1,"2,673","2,673",0,0
"수요일",18시~19시,0,0,3.7,0,0,0,0
"수요일",19시~20시,1,0.51,3.3,"1,012","1,012",0,0
"수요일",20시~21시,1,0.44,4.6,"2,024","2,024",0,0
"수요일",21시~22시,0,0,5.1,0,0,0,0
"수요일",22시~23시,2,0.77,4.2,"3,355","6,710",0,0
"수요일",23시~00시,0,0,4,0,0,0,0
"목요일",00시~01시,0,0,5.9,0,0,0,0
"목요일",01시~02시,1,1.29,9.5,"4,378","4,378",0,0
"목요일",02시~03시,0,0,10.2,0,0,0,0
"목요일",03시~04시,0,0,11.2,0,0,0,0
"목요일",04시~05시,1,2.86,8.6,616,616,0,0
"목요일",05시~06시,1,1.67,8.3,495,495,0,0
"목요일",06시~07시,2,2.16,7.8,"2,134","4,268",0,0
"목요일",07시~08시,0,0,7.6,0,0,0,0
"목요일",08시~09시,1,0.43,6.1,"1,540","1,540",0,0
"목요일",09시~10시,5,1.63,3.4,"1,916","9,581",0,0
"목요일",10시~11시,0,0,3.2,0,0,0,0
"목요일",11시~12시,7,1.98,3,"1,977","13,838",0,0
"목요일",12시~13시,6,1.85,2.8,"2,625","15,752",0,0
"목요일",13시~14시,4,1.16,3.2,"1,735","6,941",0,0
"목요일",14시~15시,5,1.2,3.9,"2,312","11,561",0,0
"목요일",15시~16시,4,0.99,3.3,"1,092","4,367",0,0
"목요일",16시~17시,4,0.95,3.6,"1,493","5,973",0,0
"목요일",17시~18시,4,1.06,3.8,"1,859","7,436",0,0
"목요일",18시~19시,0,0,5.4,0,0,0,0
"목요일",19시~20시,1,0.45,6.1,506,506,0,0
"목요일",20시~21시,0,0,6.3,0,0,0,0
"목요일",21시~22시,0,0,6.8,0,0,0,0
"목요일",22시~23시,1,0.43,6.4,"2,673","2,673",0,0
"목요일",23시~00시,0,0,6.2,0,0,0,0
"금요일",00시~01시,1,0.63,7,165,165,0,0
"금요일",01시~02시,0,0,7.8,0,0,0,0
"금요일",02시~03시,0,0,8.7,0,0,0,0
"금요일",03시~04시,0,0,10.1,0,0,0,0
"금요일",04시~05시,0,0,10.1,0,0,0,0
"금요일",05시~06시,0,0,8.9,0,0,0,0
"금요일",06시~07시,0,0,8.7,0,0,0,0
"금요일",07시~08시,1,0.69,8.8,528,528,0,0
"금요일",08시~09시,2,0.95,6,"1,562","3,124",0,0
"금요일",09시~10시,2,0.85,4.4,913,"1,826",0,0
"금요일",10시~11시,5,1.42,4.2,"3,084","15,422",0,0
"금요일",11시~12시,8,2.4,3.9,"2,397","19,173",0,0
"금요일",12시~13시,2,0.6,4.9,"2,200","4,400",0,0
"금요일",13시~14시,11,3.13,3.8,"2,119","23,309",0,0
"금요일",14시~15시,3,0.83,4,"1,192","3,575",0,0
"금요일",15시~16시,5,0.7,3.6,"1,137","5,687",0,0
"금요일",16시~17시,1,0.28,4.1,484,484,0,0
"금요일",17시~18시,3,1.12,5,"1,041","3,124",0,0
"금요일",18시~19시,0,0,5.4,0,0,0,0
"금요일",19시~20시,1,0.49,5.6,396,396,0,0
"금요일",20시~21시,2,1.05,5.8,171,341,0,0
"금요일",21시~22시,2,0.9,5.9,"1,584","3,168",0,0
"금요일",22시~23시,1,0.5,8,"2,772","2,772",0,0
"금요일",23시~00시,1,0.56,7.8,"2,673","2,673",0,0
"토요일",00시~01시,2,1.26,8.5,886,"1,771",0,0
"토요일",01시~02시,0,0,8.6,0,0,0,0
"토요일",02시~03시,0,0,12.8,0,0,0,0
"토요일",03시~04시,0,0,10.8,0,0,0,0
"토요일",04시~05시,0,0,11.9,0,0,0,0
"토요일",05시~06시,1,1.12,10.6,77,77,0,0
"토요일",06시~07시,0,0,9.9,0,0,0,0
"토요일",07시~08시,2,2.03,10.2,"3,113","6,226",0,0
"토요일",08시~09시,1,0.73,8.5,"1,133","1,133",0,0
"토요일",09시~10시,4,2.05,5.2,"1,529","6,116",0,0
"토요일",10시~11시,3,1.58,5.4,957,"2,871",0,0
"토요일",11시~12시,1,0.52,5.2,"1,001","1,001",0,0
"토요일",12시~13시,1,0.51,6.5,561,561,0,0
"토요일",13시~14시,1,0.61,7.7,220,220,0,0
"토요일",14시~15시,1,0.53,5.8,495,495,0,0
"토요일",15시~16시,3,1.41,6.1,"1,038","3,113",0,0
"토요일",16시~17시,1,0.53,6.8,484,484,0,0
"토요일",17시~18시,2,0.86,5.1,"1,689","3,377",0,0
"토요일",18시~19시,0,0,7.4,0,0,0,0
"토요일",19시~20시,0,0,7,0,0,0,0
