"요일별보고서(2025.06.01.~2025.06.30.),wjdrlaksen:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,1,0.18,2.4,66,66,0,0
"월요일",01시~02시,2,0.52,2.6,77,154,0,0
"월요일",02시~03시,3,1.05,2.2,"1,085","3,256",0,0
"월요일",03시~04시,1,0.47,3,77,77,0,0
"월요일",04시~05시,3,1.77,3.6,260,781,0,0
"월요일",05시~06시,2,0.82,2.2,"1,683","3,366",0,0
"월요일",06시~07시,1,0.4,3,550,550,0,0
"월요일",07시~08시,1,0.18,2.1,"2,695","2,695",0,0
"월요일",08시~09시,6,0.82,2.2,"1,030","6,182",0,0
"월요일",09시~10시,4,0.41,2.3,525,"2,101",0,0
"월요일",10시~11시,9,0.59,2.1,"1,995","17,952",0,0
"월요일",11시~12시,8,0.5,2.2,487,"3,894",0,0
"월요일",12시~13시,6,0.39,2.1,662,"3,971",0,0
"월요일",13시~14시,12,0.68,2.1,"1,375","16,500",0,0
"월요일",14시~15시,9,0.53,2.2,"1,283","11,550",0,0
"월요일",15시~16시,13,0.61,2.1,"1,169","15,202",0,0
"월요일",16시~17시,17,0.79,2.2,"1,388","23,595",0,0
"월요일",17시~18시,12,0.6,2.1,"1,334","16,005",0,0
"월요일",18시~19시,9,0.56,2.1,"1,775","15,972",0,0
"월요일",19시~20시,5,0.35,2.1,224,"1,122",0,0
"월요일",20시~21시,3,0.25,2.1,"1,225","3,674",0,0
"월요일",21시~22시,7,0.76,2,"1,086","7,601",0,0
"월요일",22시~23시,2,0.2,2.1,"3,608","7,216",0,0
"월요일",23시~00시,3,0.33,2.3,"1,808","5,423",0,0
"화요일",00시~01시,2,0.36,2.3,666,"1,331",0,0
"화요일",01시~02시,1,0.3,2.7,"1,375","1,375",0,0
"화요일",02시~03시,0,0,2.8,0,0,0,0
"화요일",03시~04시,0,0,3.8,0,0,0,0
"화요일",04시~05시,1,0.87,3.7,539,539,0,0
"화요일",05시~06시,3,1.62,3.4,209,627,0,0
"화요일",06시~07시,2,0.72,2.9,242,484,0,0
"화요일",07시~08시,3,0.55,2.5,"1,375","4,125",0,0
"화요일",08시~09시,2,0.29,2.1,"1,689","3,377",0,0
"화요일",09시~10시,3,0.29,2.1,671,"2,013",0,0
"화요일",10시~11시,5,0.43,2.2,"2,009","10,043",0,0
"화요일",11시~12시,9,0.75,2.1,"2,117","19,052",0,0
"화요일",12시~13시,4,0.34,2.1,"1,293","5,170",0,0
"화요일",13시~14시,7,0.52,2.2,"1,485","10,395",0,0
"화요일",14시~15시,9,0.62,2,"1,760","15,840",0,0
"화요일",15시~16시,8,0.56,2.2,"1,562","12,496",0,0
"화요일",16시~17시,10,0.66,2,"1,997","19,965",0,0
"화요일",17시~18시,5,0.34,2.2,572,"2,860",0,0
"화요일",18시~19시,5,0.43,2.1,229,"1,144",0,0
"화요일",19시~20시,5,0.44,2.1,242,"1,210",0,0
"화요일",20시~21시,2,0.21,2.3,451,902,0,0
"화요일",21시~22시,6,0.73,2.2,501,"3,003",0,0
"화요일",22시~23시,7,0.83,2.2,372,"2,607",0,0
"화요일",23시~00시,4,0.5,2.2,308,"1,232",0,0
"수요일",00시~01시,2,0.39,2.3,"1,518","3,036",0,0
"수요일",01시~02시,4,1.46,2.3,333,"1,331",0,0
"수요일",02시~03시,3,1.58,2.5,598,"1,793",0,0
"수요일",03시~04시,0,0,2.7,0,0,0,0
"수요일",04시~05시,0,0,2.6,0,0,0,0
"수요일",05시~06시,0,0,2.5,0,0,0,0
"수요일",06시~07시,1,0.35,2.1,"3,311","3,311",0,0
"수요일",07시~08시,6,1.05,2.1,"1,903","11,418",0,0
"수요일",08시~09시,2,0.26,2.3,"1,106","2,211",0,0
"수요일",09시~10시,7,0.65,2.2,"2,225","15,576",0,0
"수요일",10시~11시,13,1.03,2.3,"1,863","24,222",0,0
"수요일",11시~12시,7,0.62,2.2,"1,017","7,117",0,0
"수요일",12시~13시,6,0.51,2.4,"1,511","9,064",0,0
"수요일",13시~14시,5,0.36,2.2,"1,463","7,315",0,0
"수요일",14시~15시,11,0.72,2.2,"1,133","12,463",0,0
"수요일",15시~16시,8,0.51,2.2,"1,867","14,938",0,0
"수요일",16시~17시,15,0.92,2.2,"1,351","20,262",0,0
"수요일",17시~18시,10,0.65,2.1,"2,072","20,724",0,0
"수요일",18시~19시,4,0.33,2.1,952,"3,806",0,0
"수요일",19시~20시,5,0.45,2.3,"2,372","11,858",0,0
"수요일",20시~21시,7,0.62,2.1,"1,513","10,593",0,0
"수요일",21시~22시,3,0.32,2.1,"2,152","6,457",0,0
"수요일",22시~23시,1,0.12,2.1,"4,510","4,510",0,0
"수요일",23시~00시,2,0.27,2.1,754,"1,507",0,0
"목요일",00시~01시,4,0.69,2.2,393,"1,573",0,0
"목요일",01시~02시,1,0.32,2.6,506,506,0,0
"목요일",02시~03시,2,0.78,2.5,"1,386","2,772",0,0
"목요일",03시~04시,1,0.55,2.4,77,77,0,0
"목요일",04시~05시,1,0.7,2.4,616,616,0,0
"목요일",05시~06시,1,0.52,2.3,77,77,0,0
"목요일",06시~07시,3,0.99,2,473,"1,419",0,0
"목요일",07시~08시,4,0.68,2.1,688,"2,750",0,0
