"요일별보고서(2025.06.01.~2025.06.30.),kbbagel:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,1,0.39,1,141,141.35,0,0
"월요일",01시~02시,0,0,1,0,127.05,0,0
"월요일",02시~03시,0,0,1,0,121,0,0
"월요일",03시~04시,0,0,1,0,105.05,0,0
"월요일",04시~05시,0,0,1,0,125.95,0,0
"월요일",05시~06시,0,0,1,0,146.3,0,0
"월요일",06시~07시,1,0.25,1,224,224.4,0,0
"월요일",07시~08시,1,0.18,1,315,315.15,0,0
"월요일",08시~09시,0,0,1,0,355.3,0,0
"월요일",09시~10시,59,0.41,2.5,966,"56,965.7",0,0
"월요일",10시~11시,175,0.6,2.2,682,"119,358.8",0,0
"월요일",11시~12시,38,0.62,2.1,605,"22,992.2",0,0
"월요일",12시~13시,0,0,1.7,0,1.65,0,0
"월요일",13시~14시,0,0,1.5,0,0.55,0,0
"월요일",14시~15시,52,0.37,2.4,926,"48,158.55",0,0
"월요일",15시~16시,43,0.65,2.4,818,"35,178",0,0
"월요일",16시~17시,33,0.38,2.4,778,"25,681.7",0,0
"월요일",17시~18시,2,1.04,2.2,671,"1,342",0,0
"월요일",18시~19시,0,0,1.9,0,0,0,0
"월요일",19시~20시,0,0,1.1,0,33.55,0,0
"월요일",20시~21시,0,0,1.1,0,64.35,0,0
"월요일",21시~22시,1,0.4,1.2,132,132,0,0
"월요일",22시~23시,2,0.69,1,80,159.5,0,0
"월요일",23시~00시,0,0,1,0,147.4,0,0
"화요일",00시~01시,0,0,1.1,0,106.15,0,0
"화요일",01시~02시,0,0,1,0,103.95,0,0
"화요일",02시~03시,0,0,1,0,87.45,0,0
"화요일",03시~04시,0,0,1,0,83.05,0,0
"화요일",04시~05시,1,0.61,1,90,90.2,0,0
"화요일",05시~06시,0,0,1,0,102.3,0,0
"화요일",06시~07시,0,0,1,0,201.85,0,0
"화요일",07시~08시,1,0.22,1,259,259.05,0,0
"화요일",08시~09시,0,0,1,0,271.15,0,0
"화요일",09시~10시,66,0.52,2.3,"1,039","68,549.25",0,0
"화요일",10시~11시,115,0.67,2,537,"61,729.8",0,0
"화요일",11시~12시,73,0.68,2.2,622,"45,410.75",0,0
"화요일",12시~13시,0,0,1.8,0,0,0,0
"화요일",13시~14시,1,0.77,1.4,45,44.55,0,0
"화요일",14시~15시,51,0.36,2.3,"1,033","52,693.3",0,0
"화요일",15시~16시,47,0.53,2.4,857,"40,285.3",0,0
"화요일",16시~17시,30,0.55,2.3,779,"23,381.05",0,0
"화요일",17시~18시,0,0,2.8,0,0,0,0
"화요일",18시~19시,0,0,2.6,0,0,0,0
"화요일",19시~20시,0,0,1.1,0,0,0,0
"화요일",20시~21시,0,0,1.1,0,0,0,0
"화요일",21시~22시,0,0,1,0,0,0,0
"화요일",22시~23시,0,0,2,0,0,0,0
"수요일",00시~01시,1,0.38,1,143,143,0,0
"수요일",01시~02시,1,0.33,1,164,164.45,0,0
"수요일",02시~03시,1,0.44,1,125,124.85,0,0
"수요일",03시~04시,0,0,1,0,105.05,0,0
"수요일",04시~05시,0,0,1,0,103.95,0,0
"수요일",05시~06시,0,0,1,0,139.7,0,0
"수요일",06시~07시,1,0.21,1,262,261.8,0,0
"수요일",07시~08시,0,0,1,0,327.25,0,0
"수요일",08시~09시,2,0.34,1,165,330,0,0
