"요일별보고서(2025.06.01.~2025.06.30.),davosstella:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,1,0.15,2.2,847,847,0,0
"월요일",01시~02시,1,0.09,2,77,77,0,0
"월요일",02시~03시,1,0.16,1.9,792,792,0,0
"월요일",03시~04시,0,0,1.9,0,0,0,0
"월요일",04시~05시,0,0,1.9,0,0,0,0
"월요일",05시~06시,1,0.16,2,880,880,0,0
"월요일",06시~07시,3,0.29,1.9,656,"1,969",0,0
"월요일",07시~08시,2,0.13,2.2,715,"1,430",0,0
"월요일",08시~09시,4,0.18,2.3,710,"2,838",0,0
"월요일",09시~10시,7,0.21,2,614,"4,301",0,0
"월요일",10시~11시,10,0.31,2.2,736,"7,359",0,0
"월요일",11시~12시,7,0.79,2.6,619,"4,334",0,0
"월요일",12시~13시,1,0.26,2.5,605,605,0,0
"월요일",13시~14시,2,0.69,2.7,688,"1,375",0,0
"월요일",14시~15시,3,0.97,2.4,755,"2,266",0,0
"월요일",15시~16시,3,1.24,2.7,576,"1,727",0,0
"월요일",16시~17시,1,0.32,2.5,154,154,0,0
"월요일",17시~18시,5,1.57,2.7,530,"2,651",0,0
"월요일",18시~19시,2,0.92,3,589,"1,177",0,0
"월요일",19시~20시,0,0,2.9,0,0,0,0
"월요일",20시~21시,1,1.1,3.3,682,682,0,0
"월요일",21시~22시,0,0,3.3,0,0,0,0
"월요일",22시~23시,1,0.43,2.5,770,770,0,0
"월요일",23시~00시,0,0,2.4,0,0,0,0
"화요일",00시~01시,0,0,2.4,0,0,0,0
"화요일",01시~02시,6,0.86,2.4,623,"3,740",0,0
"화요일",02시~03시,0,0,2.3,0,0,0,0
"화요일",03시~04시,1,0.32,2.4,880,880,0,0
"화요일",04시~05시,1,0.31,2.4,880,880,0,0
"화요일",05시~06시,2,0.35,2.2,479,957,0,0
"화요일",06시~07시,3,0.32,2.4,612,"1,837",0,0
"화요일",07시~08시,1,0.09,2.3,341,341,0,0
"화요일",08시~09시,5,0.33,2.3,704,"3,520",0,0
"화요일",09시~10시,6,0.28,2.4,589,"3,531",0,0
"화요일",10시~11시,19,0.94,2.4,611,"11,605",0,0
"화요일",11시~12시,11,1.2,2.6,454,"4,994",0,0
