"요일별보고서(2025.06.01.~2025.06.30.),lib7878:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,13,0.98,2.2,464,"6,028",0,0
"월요일",01시~02시,2,0.29,2.5,396,792,0,0
"월요일",02시~03시,2,0.55,2.4,413,825,0,0
"월요일",03시~04시,5,1.71,2.6,638,"3,190",1,"13,900"
"월요일",04시~05시,1,0.5,2.6,374,374,1,"13,900"
"월요일",05시~06시,0,0,3.1,0,0,0,0
"월요일",06시~07시,2,1.02,2.5,402,803,0,0
"월요일",07시~08시,3,0.84,2.7,356,"1,067",0,0
"월요일",08시~09시,7,1.09,2.3,346,"2,420",1,"13,900"
"월요일",09시~10시,5,0.76,2.4,469,"2,343",1,"13,900"
"월요일",10시~11시,6,1.13,2.2,336,"2,013",0,0
"월요일",11시~12시,7,0.94,2.4,471,"3,300",2,"27,800"
"월요일",12시~13시,7,0.97,2.4,442,"3,091",1,"13,900"
"월요일",13시~14시,8,0.88,2.4,448,"3,586",1,"13,900"
"월요일",14시~15시,10,1.05,2.4,432,"4,323",4,"65,500"
"월요일",15시~16시,15,1.46,2.2,386,"5,797",3,"166,800"
"월요일",16시~17시,9,0.96,2.2,489,"4,400",0,0
"월요일",17시~18시,7,0.89,2.4,523,"3,663",0,0
"월요일",18시~19시,10,1.09,2.2,326,"3,256",3,"59,600"
"월요일",19시~20시,8,0.94,2.5,363,"2,904",0,0
"월요일",20시~21시,9,0.91,2.2,408,"3,674",1,"16,900"
"월요일",21시~22시,4,0.34,2.4,336,"1,342",1,"13,900"
"월요일",22시~23시,12,0.87,2.4,440,"5,280",1,"13,900"
"월요일",23시~00시,12,0.95,2.1,459,"5,511",0,0
"화요일",00시~01시,7,1.27,2,385,"2,695",2,"27,800"
"화요일",01시~02시,2,0.71,1.9,462,924,0,0
"화요일",02시~03시,1,0.58,2.3,385,385,0,0
"화요일",03시~04시,0,0,2.4,0,0,0,0
"화요일",04시~05시,0,0,2.4,0,0,0,0
"화요일",05시~06시,0,0,2.3,0,0,0,0
"화요일",06시~07시,0,0,2.2,0,0,0,0
"화요일",07시~08시,2,1.3,2.2,605,"1,210",0,0
"화요일",08시~09시,4,1.5,2.3,520,"2,079",0,0
"화요일",09시~10시,4,1.24,2.2,374,"1,496",0,0
"화요일",10시~11시,5,1.32,2.6,339,"1,694",2,"27,800"
"화요일",11시~12시,2,0.44,2.3,264,528,0,0
"화요일",12시~13시,4,0.87,2.3,327,"1,309",1,"13,900"
"화요일",13시~14시,4,0.69,2.2,402,"1,606",1,"13,900"
"화요일",14시~15시,5,0.83,2.3,438,"2,189",1,"13,900"
"화요일",15시~16시,2,0.32,2.3,303,605,0,0
