"플레이스보고서(2025.06.01.~2025.06.30.),j190419:naver"
"캠페인유형",캠페인,광고그룹,PC/모바일 매체,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"파워링크",[RD] 파워링크,00. 맛집(지역설정),모바일,맛집이자카야,1,0,0,0,2
"파워링크",[RD] 파워링크,01. 술집(지역설정),PC,모로미쿠시,7,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),PC,선술집,3,0,0,0,1.7
"파워링크",[RD] 파워링크,01. 술집(지역설정),PC,수원사시미,1,0,0,0,8
"파워링크",[RD] 파워링크,01. 술집(지역설정),PC,이자카야,9,0,0,0,8.7
"파워링크",[RD] 파워링크,01. 술집(지역설정),PC,횟집,10,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,모로미쿠시,68,0,0,0,1.1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,모로미쿠시메뉴,2,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,모로미쿠시서현,3,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,분위기좋은술집,1,0,0,0,3
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,분위기좋은이자카야,1,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,사시미집,1,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,선술집,5,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,수원모로미쿠시,1,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,술집기본안주,1,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,이자카야,29,0,0,0,3.7
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,혼술집,4,0,0,0,1.3
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,회집,21,0,0,0,1
"파워링크",[RD] 파워링크,01. 술집(지역설정),모바일,횟집,247,1,473,473,1
"파워링크",[RD] 파워링크,02. 회식(지역설정),PC,가족외식,1,0,0,0,5
"파워링크",[RD] 파워링크,02. 회식(지역설정),PC,회식메뉴,1,0,0,0,7
"파워링크",[RD] 파워링크,02. 회식(지역설정),PC,회식메뉴추천,2,0,0,0,4.5
"파워링크",[RD] 파워링크,02. 회식(지역설정),모바일,가족외식,3,0,0,0,1.3
"파워링크",[RD] 파워링크,02. 회식(지역설정),모바일,모임장소,35,0,0,0,1.9
"파워링크",[RD] 파워링크,02. 회식(지역설정),모바일,외식메뉴추천,7,0,0,0,2.4
"파워링크",[RD] 파워링크,02. 회식(지역설정),모바일,조찬모임,1,0,0,0,3
"파워링크",[RD] 파워링크,02. 회식(지역설정),모바일,회식메뉴추천,2,0,0,0,4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,가라아게,3,0,0,0,5.3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,고로케맛집,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,나가사끼짬뽕,3,0,0,0,3.3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,모츠나베,5,0,0,0,3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,사시미,4,0,0,0,3.3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,사케,2,0,0,0,4.5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,산토리가쿠빈,6,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,산토리하이볼,6,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,새우튀김,1,0,0,0,8
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,숙성회,6,0,0,0,5.2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,스끼야끼,2,0,0,0,3.5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,스키야끼,3,0,0,0,5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,스키야키,4,0,0,0,3.3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,스키야키맛집,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,야끼소바,5,0,0,0,5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,야끼토리,5,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,야키토리,7,0,0,0,4.4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,연어샐러드,5,0,0,0,6.4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,오꼬노미야끼,7,0,0,0,3.1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,오코노미야끼,6,0,0,0,3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,육회,4,0,0,0,7.5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,차돌박이숙주볶음,1,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,타코와사비,2,0,0,0,4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,타코와사비맛집,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,튀김,1,0,0,0,5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,튀김맛집,1,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),PC,하이볼,11,0,0,0,7
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,가라아게,28,0,0,0,1.8
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,가지튀김,3,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,고노와다,18,0,0,0,1.9
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,고로케,15,0,0,0,2.9
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,나가사끼짬뽕,6,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,나베,20,0,0,0,2.1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,나베맛집,1,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,모로미쿠시사케,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,모로미쿠시스키야키,1,0,0,0,3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,모츠나베,31,0,0,0,2.5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,모츠나베맛집,2,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,바지락술찜,10,0,0,0,1.6
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,사시미,11,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,사시미맛집,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,사케,30,0,0,0,2.7
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,산토리가쿠빈,16,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,산토리하이볼,11,0,0,0,1.1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,새우튀김,18,0,0,0,2.1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,새우튀김맛집,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,소고기타다끼,5,0,0,0,2.4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,숙성회,17,0,0,0,3.1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,숙성회맛집,1,0,0,0,4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,스끼야끼,27,0,0,0,1.3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,스키야끼,6,0,0,0,2.2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,스키야키,86,0,0,0,2.5
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,스키야키맛집,2,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,야끼소바,32,1,297,297,2.4
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,야끼소바맛집,1,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,야끼우동,1,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,야끼토리,20,0,0,0,1.3
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,야키소바,1,0,0,0,1
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,야키토리,57,1,297,297,2.7
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,연어사시미,1,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,연어샐러드,30,0,0,0,2
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,연어회,3,0,0,0,2.7
"파워링크",[RD] 파워링크,04. 메뉴(지역설정),모바일,연어회맛집,1,0,0,0,1
