"요일별보고서(2025.06.01.~2025.06.30.),fsms_shk:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,2,0.4,3.2,77,154,0,0
"월요일",01시~02시,5,0.35,3.7,231,"1,155",0,0
"월요일",02시~03시,4,0.45,4.1,514,"2,057",0,0
"월요일",03시~04시,2,0.32,4.3,341,682,0,0
"월요일",04시~05시,0,0,4,0,0,0,0
"월요일",05시~06시,3,0.54,4.3,777,"2,332",0,0
"월요일",06시~07시,2,0.19,4.1,198,396,0,0
"월요일",07시~08시,4,0.22,3.9,"1,447","5,786",1,"17,000"
"월요일",08시~09시,12,0.45,4,"1,356","16,269",0,0
"월요일",09시~10시,14,0.4,3.6,941,"13,167",0,0
"월요일",10시~11시,21,0.54,3.8,"1,639","34,419",0,0
"월요일",11시~12시,17,0.42,4.1,"2,062","35,046",1,"17,000"
"월요일",12시~13시,12,0.36,4.7,783,"9,394",0,0
"월요일",13시~14시,17,0.5,4,979,"16,643",2,"8,500"
"월요일",14시~15시,14,0.41,3.7,409,"5,731",1,0
"월요일",15시~16시,11,0.29,3.8,618,"6,798",0,0
"월요일",16시~17시,11,0.29,3.8,724,"7,964",0,0
"월요일",17시~18시,20,0.62,4,679,"13,574",2,"41,000"
"월요일",18시~19시,5,0.29,3.7,537,"2,684",0,0
"월요일",19시~20시,9,0.48,4,365,"3,289",1,"18,500"
"월요일",20시~21시,6,0.33,4,686,"4,114",0,0
"월요일",21시~22시,12,0.76,4.5,559,"6,710",0,0
"월요일",22시~23시,7,0.65,3.5,361,"2,530",0,0
"월요일",23시~00시,3,0.36,3.3,510,"1,529",0,0
"화요일",00시~01시,2,0.27,3.7,737,"1,474",0,0
"화요일",01시~02시,7,0.63,4.2,410,"2,871",1,"16,500"
"화요일",02시~03시,3,0.45,3.6,345,"1,034",1,"17,000"
"화요일",03시~04시,0,0,4.4,0,0,0,0
"화요일",04시~05시,0,0,4,0,0,0,0
"화요일",05시~06시,2,0.26,3.6,490,979,0,0
"화요일",06시~07시,4,0.33,3.2,352,"1,408",0,0
"화요일",07시~08시,2,0.11,2.9,512,"1,023",1,"8,500"
"화요일",08시~09시,7,0.26,3.3,575,"4,026",1,"42,500"
"화요일",09시~10시,13,0.42,3.5,830,"10,791",0,0
"화요일",10시~11시,12,0.45,3.8,"1,067","12,804",1,0
"화요일",11시~12시,15,0.56,3.7,"1,477","22,154",1,"17,000"
"화요일",12시~13시,11,0.55,4.4,464,"5,104",0,0
"화요일",13시~14시,10,0.4,3.7,417,"4,169",1,"8,500"
"화요일",14시~15시,15,0.54,3.8,"1,630","24,453",2,0
"화요일",15시~16시,14,0.52,3.6,"1,059","14,828",1,0
"화요일",16시~17시,16,0.61,3.6,"2,437","38,995",1,0
"화요일",17시~18시,13,0.48,4.3,407,"5,291",0,0
"화요일",18시~19시,6,0.23,5.3,"1,243","7,458",0,0
"화요일",19시~20시,7,0.33,5.1,456,"3,190",0,0
"화요일",20시~21시,4,0.25,5.3,242,968,0,0
"화요일",21시~22시,4,0.29,4.9,294,"1,177",0,0
"화요일",22시~23시,6,0.28,4.5,642,"3,850",1,0
"화요일",23시~00시,4,0.36,4.1,393,"1,573",1,0
"수요일",00시~01시,1,0.15,3.9,176,176,0,0
"수요일",01시~02시,3,0.25,3.8,396,"1,188",0,0
"수요일",02시~03시,3,0.36,4.5,847,"2,541",0,0
"수요일",03시~04시,3,0.52,3.6,755,"2,266",0,0
"수요일",04시~05시,1,0.19,4.3,253,253,0,0
"수요일",05시~06시,1,0.16,3.8,539,539,0,0
"수요일",06시~07시,1,0.08,4,913,913,0,0
"수요일",07시~08시,4,0.19,3.9,481,"1,925",0,0
"수요일",08시~09시,9,0.35,3.8,"1,076","9,680",0,0
"수요일",09시~10시,7,0.25,3.8,866,"6,061",1,"37,500"
"수요일",10시~11시,14,0.47,4,582,"8,151",1,"8,500"
"수요일",11시~12시,12,0.42,3.7,814,"9,768",0,0
"수요일",12시~13시,10,0.48,4,"2,352","23,518",2,"8,500"
"수요일",13시~14시,12,0.43,3.7,"2,813","33,759",0,0
"수요일",14시~15시,12,0.37,3.8,985,"11,814",2,"25,500"
"수요일",15시~16시,14,0.41,3.8,743,"10,395",1,0
"수요일",16시~17시,11,0.32,4.3,477,"5,247",0,0
"수요일",17시~18시,11,0.33,4.3,"1,533","16,863",1,"8,500"
"수요일",18시~19시,5,0.21,4.4,"1,060","5,302",0,0
"수요일",19시~20시,6,0.49,3.9,638,"3,828",1,0
"수요일",20시~21시,3,0.34,3.3,279,836,0,0
"수요일",21시~22시,3,0.26,4,198,594,0,0
"수요일",22시~23시,1,0.1,4.6,671,671,0,0
"수요일",23시~00시,3,0.39,3.5,458,"1,375",0,0
"목요일",00시~01시,3,0.31,3.9,389,"1,166",0,0
"목요일",01시~02시,2,0.16,4.9,627,"1,254",0,0
"목요일",02시~03시,3,0.4,4.9,616,"1,848",0,0
"목요일",03시~04시,3,0.59,3.5,378,"1,133",0,0
"목요일",04시~05시,3,0.69,4.1,488,"1,463",0,0
"목요일",05시~06시,2,0.38,4,473,946,0,0
"목요일",06시~07시,2,0.21,4.1,831,"1,661",0,0
"목요일",07시~08시,3,0.19,4.2,664,"1,991",0,0
"목요일",08시~09시,6,0.26,4.8,"1,190","7,139",1,0
"목요일",09시~10시,11,0.42,4.2,777,"8,547",1,0
"목요일",10시~11시,11,0.37,4.1,641,"7,051",1,0
"목요일",11시~12시,8,0.29,3.9,"2,142","17,138",0,0
"목요일",12시~13시,10,0.47,3.9,"2,893","28,930",0,0
"목요일",13시~14시,14,0.54,3.7,"1,366","19,129",1,"25,500"
"목요일",14시~15시,10,0.31,3.6,913,"9,130",1,0
"목요일",15시~16시,14,0.46,3.8,644,"9,009",2,0
"목요일",16시~17시,22,0.54,3.7,"1,017","22,363",2,0
"목요일",17시~18시,10,0.32,3.8,"1,704","17,039",0,0
"목요일",18시~19시,8,0.35,4.3,624,"4,994",0,0
"목요일",19시~20시,7,0.31,5.6,409,"2,860",0,0
"목요일",20시~21시,5,0.43,3.9,244,"1,221",0,0
"목요일",21시~22시,3,0.35,3.6,"2,031","6,094",0,0
"목요일",22시~23시,1,0.3,3.1,209,209,0,0
"목요일",23시~00시,1,0.37,2.4,"4,070","4,070",0,0
"금요일",00시~01시,5,0.9,3.6,416,"2,079",0,0
"금요일",01시~02시,1,0.11,4.4,583,583,0,0
"금요일",02시~03시,1,0.14,4.6,506,506,0,0
"금요일",03시~04시,1,0.2,5.5,297,297,0,0
"금요일",04시~05시,1,0.25,4.3,814,814,0,0
"금요일",05시~06시,2,0.35,4.3,523,"1,045",0,0
"금요일",06시~07시,0,0,4.1,0,0,0,0
"금요일",07시~08시,4,0.3,3.8,294,"1,177",0,0
"금요일",08시~09시,2,0.1,3.8,215,429,0,0
"금요일",09시~10시,7,0.27,3.8,"2,598","18,183",0,0
"금요일",10시~11시,13,0.48,3.9,"1,869","24,299",0,0
"금요일",11시~12시,11,0.44,3.9,"1,853","20,383",0,0
"금요일",12시~13시,11,0.61,4.1,"2,057","22,627",1,0
"금요일",13시~14시,8,0.38,3.7,950,"7,601",1,"8,500"
"금요일",14시~15시,10,0.51,3.3,"2,275","22,748",0,0
"금요일",15시~16시,12,0.64,3.7,598,"7,172",0,0
"금요일",16시~17시,8,0.52,3.5,"2,027","16,214",1,"8,500"
"금요일",17시~18시,4,0.33,4.1,542,"2,167",0,0
"금요일",18시~19시,7,0.49,5.2,237,"1,661",0,0
"금요일",19시~20시,3,0.19,5.7,407,"1,221",0,0
