"플레이스보고서(2025.06.01.~2025.06.30.),free5580:naver"
"캠페인유형",캠페인,광고그룹,PC/모바일 매체,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,(주)로벤자판기,1,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,LOTTE음료자판기,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,LVM-483SRL,1,0,0,0,4
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,ROVEN자판기,1,0,0,0,4
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,대구로벤자판기AS,1,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,로벤멀티자판기,9,2,605,"1,210",3.4
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,로벤자동판매기,11,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,로벤자판기,6,0,0,0,4.2
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,롯데기공음료수냉장고,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,롯데기공자판기,3,0,0,0,4.7
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,롯데멀티자판기,1,0,0,0,6
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,롯데커피자판기,6,0,0,0,3.7
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,무인음료수,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,삼성자판기,3,0,0,0,3.3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,삼성커피자판기,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,음료수자판기용량,1,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 M,모바일,자동판매기사업,1,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,(주)로벤자판기,2,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,로벤RVM-1620B,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,로벤멀티자판기,2,0,0,0,1.5
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,로벤자판기,26,2,699,"1,397",2
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,로벤커피자판기,2,0,0,0,6
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데기공멀티자판기,4,0,0,0,4.3
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데기공음료자판기,2,0,0,0,4
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데기공자판기,16,2,748,"1,496",4.8
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데멀티자판기,16,2,765,"1,529",2.6
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데무인자판기,1,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데칠성음료자판기,4,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,롯데커피자판기,2,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,삼성자판기,7,1,649,649,3.1
"파워링크",▶ (스스) 자판기연구소 ◀,00. 브랜드+자판기 P,PC,삼성커피자판기,2,0,0,0,4
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,디지털음료자판기,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,로벤자판기제조사,1,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,멀티자판기,1,1,77,77,65
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,멀티자판기멀티자판기,1,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,멀티자판기사업,1,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,멀티자판기중고매입,1,0,0,0,4
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,무료자판기,3,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,무인위탁,1,0,0,0,3
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,무인자동판매기,1,0,0,0,2
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,무인자판기사업자등록,3,0,0,0,1.7
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,무인판매기사업자등록,1,0,0,0,1
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,무점포자판기창업,2,0,0,0,34
"파워링크",▶ (스스) 자판기연구소 ◀,01. 자판기 M,모바일,미니멀티자판기,1,0,0,0,3
