"요일별보고서(2025.06.01.~2025.06.30.),fhtepapt58:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,12,5.27,1.9,204,"2,446.4",0,0
"월요일",01시~02시,5,3.32,2,207,"1,037.3",0,0
"월요일",02시~03시,3,4.35,1.9,213,639.65,0,0
"월요일",03시~04시,2,2.13,2.1,193,386.65,0,0
"월요일",04시~05시,3,6.39,2.3,283,849.75,0,0
"월요일",05시~06시,3,3.45,2.2,196,587.4,0,0
"월요일",06시~07시,9,4.62,2,183,"1,643.95",0,0
"월요일",07시~08시,15,5.93,2,214,"3,210.9",0,0
"월요일",08시~09시,15,3.66,2.4,208,"3,125.1",0,0
"월요일",09시~10시,26,3.27,2.5,402,"10,451.1",0,0
"월요일",10시~11시,48,3.67,2.8,460,"22,063.8",0,0
"월요일",11시~12시,94,2.51,3.5,475,"44,603.9",0,0
"월요일",12시~13시,72,2.4,3.2,469,"33,737.55",0,0
"월요일",13시~14시,23,2.77,3.3,383,"8,805.5",0,0
"월요일",14시~15시,16,2.5,3.3,392,"6,274.4",0,0
"월요일",15시~16시,6,1.55,2.8,193,"1,160.5",0,0
"월요일",16시~17시,21,4.76,2.8,226,"4,754.75",0,0
"월요일",17시~18시,13,4.04,3.1,219,"2,851.75",0,0
"월요일",18시~19시,7,2.87,3,200,"1,401.4",0,0
"월요일",19시~20시,14,7.57,2,190,"2,654.3",0,0
"월요일",20시~21시,7,3.25,1.8,213,"1,487.75",0,0
"월요일",21시~22시,16,3.78,2,222,"3,548.6",0,0
"월요일",22시~23시,9,2.42,1.9,207,"1,863.95",0,0
"월요일",23시~00시,13,4.12,1.4,214,"2,786.3",0,0
"화요일",00시~01시,3,1.63,1.9,209,627.55,0,0
"화요일",01시~02시,2,1.66,2.2,226,452.1,0,0
"화요일",02시~03시,1,1.45,2.2,211,211.2,0,0
"화요일",03시~04시,0,0,2.2,0,1.1,0,0
"화요일",04시~05시,6,13.96,1.8,279,"1,672",0,0
"화요일",05시~06시,3,4.06,2,165,495,0,0
"화요일",06시~07시,6,4.23,2.1,206,"1,238.05",0,0
"화요일",07시~08시,11,6.25,2.2,231,"2,545.95",0,0
"화요일",08시~09시,16,5.18,2.6,233,"3,735.6",0,0
"화요일",09시~10시,26,3.65,3,409,"10,624.35",0,0
"화요일",10시~11시,49,4.33,3.6,422,"20,665.15",0,0
"화요일",11시~12시,82,3.03,3.5,457,"37,472.6",0,0
"화요일",12시~13시,55,2.63,3.6,516,"28,397.05",0,0
"화요일",13시~14시,11,3.1,3.6,326,"3,587.1",0,0
"화요일",14시~15시,11,2.26,3.5,397,"4,370.3",0,0
"화요일",15시~16시,17,3.6,3.2,207,"3,524.4",0,0
"화요일",16시~17시,11,2.21,3.5,244,"2,681.25",0,0
"화요일",17시~18시,12,2.77,3.7,207,"2,481.6",0,0
"화요일",18시~19시,13,2.9,2.9,216,"2,801.7",0,0
"화요일",19시~20시,12,4.38,2.7,214,"2,566.3",0,0
"화요일",20시~21시,9,3.79,2.2,179,"1,610.95",0,0
"화요일",21시~22시,6,2.93,2.1,221,"1,326.05",0,0
"화요일",22시~23시,12,5.69,1.7,211,"2,534.4",0,0
"화요일",23시~00시,5,5.75,1.9,220,"1,100.55",0,0
"수요일",00시~01시,2,3.64,2.6,209,418,0,0
"수요일",01시~02시,2,5.41,2.1,209,418.55,0,0
"수요일",02시~03시,0,0,2.3,0,0,0,0
"수요일",03시~04시,0,0,2,0,0.55,0,0
"수요일",04시~05시,0,0,2.4,0,0,0,0
"수요일",05시~06시,0,0,2.4,0,0.55,0,0
"수요일",06시~07시,0,0,2.4,0,1.1,0,0
