"플레이스보고서(2025.06.01.~2025.06.30.),sunhostay0216:naver"
"캠페인유형",캠페인,광고그룹,PC/모바일 매체,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,1박2일여행지,1,0,0,0,74
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,6월군위가볼만한곳,1,0,0,0,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,6월대구근교가볼만한곳,14,0,0,0,2.6
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,8인독채펜션,1,0,0,0,7
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,감성스테이펜션,1,0,0,0,4
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북20명독채펜션,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북20인펜션,1,0,0,0,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북8인펜션,2,0,0,0,2.5
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북가볼만한곳,103,0,0,0,9.2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북가족숙소,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북가족펜션추천,1,1,374,374,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북감성촌캉스독채,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북감성펜션,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북계곡,3,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북계곡근처펜션,2,0,0,0,5.5
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북계곡독채펜션,5,0,0,0,6
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북계곡펜션,48,0,0,0,9.4
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북계곡평상숙소,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북관광지,1,0,0,0,9
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위,7,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위가볼만한곳,4,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위군숙소,1,1,407,407,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위군에서대구,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위여행,1,0,0,0,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위키즈펜션,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북군위펜션,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북단체독채펜션,5,0,0,0,2.8
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북단체숙소,3,0,0,0,3.7
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북단체촌캉스,1,0,0,0,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북단체펜션20명,1,0,0,0,2
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북대구가볼만한곳,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북대형독채펜션,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채,4,0,0,0,2.5
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채2층카페,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채민박,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채숙소,6,0,0,0,3.8
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채펜션,7,1,220,220,15.1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채펜션20명,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채펜션노래방,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북독채펜션방3개,1,0,0,0,3
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북부모님과가볼만한곳,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북스테이별,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북식당민박펜션,1,0,0,0,1
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북여행,85,0,0,0,6
"파워링크",선호스테이 군위,선호스테이 군위_광고그룹#1,PC,경북여행지,74,0,0,0,4.5
