"플레이스보고서(2024.12.01.~2024.12.31.),spogym011:naver"
"캠페인유형",캠페인,광고그룹,PC/모바일 매체,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"파워링크",플레이스,필라 mo,모바일,금호동필라테스,23,0,0,0,1.5
"파워링크",플레이스,필라 mo,모바일,보광동필라테스,1,0,0,0,3
"파워링크",플레이스,필라 mo,모바일,서빙고필라테스,1,0,0,0,2
"파워링크",플레이스,필라 mo,모바일,스포짐,9,0,0,0,2
"파워링크",플레이스,필라 mo,모바일,스포짐용산점필라테스,1,0,0,0,1
"파워링크",플레이스,필라 mo,모바일,스포짐필라테스,1,0,0,0,3
"파워링크",플레이스,필라 mo,모바일,약수동필라테스,1,0,0,0,1
"파워링크",플레이스,필라 mo,모바일,약수역필라테스,10,0,0,0,2.4
"파워링크",플레이스,필라 mo,모바일,약수필라테스,3,0,0,0,1
"파워링크",플레이스,필라 mo,모바일,옥수동필라테스,12,0,0,0,1.6
"파워링크",플레이스,필라 mo,모바일,옥수역필라테스,1,0,0,0,2
"파워링크",플레이스,필라 mo,모바일,옥수필라테스,1,0,0,0,1
"파워링크",플레이스,필라 mo,모바일,용산구필라테스,16,0,0,0,1
"파워링크",플레이스,필라 mo,모바일,용산기구필라테스,2,0,0,0,1
"파워링크",플레이스,필라 mo,모바일,용산역필라테스,10,0,0,0,3.3
"파워링크",플레이스,필라 mo,모바일,용산필라테스,19,0,0,0,4.4
"파워링크",플레이스,필라 mo,모바일,이촌동필라테스,10,0,0,0,2.6
"파워링크",플레이스,필라 mo,모바일,이태원필라테스,8,0,0,0,1.6
"파워링크",플레이스,필라 mo,모바일,한남동필라테스,100,1,"11,737","11,737",1.5
"파워링크",플레이스,필라 mo,모바일,한남필라테스,5,0,0,0,2
"파워링크",플레이스,필라 pc,PC,금호동필라테스,6,0,0,0,1.8
"파워링크",플레이스,필라 pc,PC,보광동필라테스,1,0,0,0,2
"파워링크",플레이스,필라 pc,PC,스포짐,4,0,0,0,1
"파워링크",플레이스,필라 pc,PC,약수필라테스,3,0,0,0,1
"파워링크",플레이스,필라 pc,PC,옥수필라테스,3,0,0,0,1
"파워링크",플레이스,필라 pc,PC,용산구필라테스,3,0,0,0,1
"파워링크",플레이스,필라 pc,PC,용산역필라테스,3,0,0,0,5
"파워링크",플레이스,필라 pc,PC,용산필라테스,22,0,0,0,4.9
"파워링크",플레이스,필라 pc,PC,이촌동필라테스,63,0,0,0,2.5
"파워링크",플레이스,필라 pc,PC,이촌필라테스,1,0,0,0,4
"파워링크",플레이스,필라 pc,PC,이태원필라테스,2,0,0,0,2
"파워링크",플레이스,필라 pc,PC,한남동필라테스,74,0,0,0,2
"파워링크",플레이스,필라 pc,PC,한남필라테스,5,0,0,0,2.2
"파워링크",플레이스,헬스 mo,모바일,SPOGYM,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,금호동피트니스,1,0,0,0,4
"파워링크",플레이스,헬스 mo,모바일,금호동피티,5,0,0,0,3.8
"파워링크",플레이스,헬스 mo,모바일,금호동헬스,3,0,0,0,3.3
"파워링크",플레이스,헬스 mo,모바일,금호동헬스장,35,0,0,0,3.5
"파워링크",플레이스,헬스 mo,모바일,금호역PT,2,0,0,0,2
"파워링크",플레이스,헬스 mo,모바일,금호역헬스,3,0,0,0,2.3
"파워링크",플레이스,헬스 mo,모바일,보광동PT,1,0,0,0,2
"파워링크",플레이스,헬스 mo,모바일,보광동헬스,1,0,0,0,3
"파워링크",플레이스,헬스 mo,모바일,보광동헬스장,3,0,0,0,3
"파워링크",플레이스,헬스 mo,모바일,스포짐,727,5,88,440,2.7
"파워링크",플레이스,헬스 mo,모바일,스포짐.,1,0,0,0,3
"파워링크",플레이스,헬스 mo,모바일,스포짐.한남,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐용산,40,0,0,0,1.2
"파워링크",플레이스,헬스 mo,모바일,스포짐용산GX,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐용산점줌바,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐종각PT양도,2,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐줌바,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐한남,31,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐한남PT,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐한남점,4,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,스포짐휘트니스사우나,1,0,0,0,3
"파워링크",플레이스,헬스 mo,모바일,약수PT,4,0,0,0,2
"파워링크",플레이스,헬스 mo,모바일,약수동헬스,2,0,0,0,3
"파워링크",플레이스,헬스 mo,모바일,약수역PT,13,1,"4,488","4,488",1
"파워링크",플레이스,헬스 mo,모바일,약수역피티,4,0,0,0,2.8
"파워링크",플레이스,헬스 mo,모바일,약수역헬스,4,0,0,0,3.8
"파워링크",플레이스,헬스 mo,모바일,약수역헬스장,33,1,"2,816","2,816",1.3
"파워링크",플레이스,헬스 mo,모바일,약수피티,2,0,0,0,3.5
"파워링크",플레이스,헬스 mo,모바일,약수헬스장,11,0,0,0,3.6
"파워링크",플레이스,헬스 mo,모바일,옥수동PT,2,0,0,0,2.5
"파워링크",플레이스,헬스 mo,모바일,옥수동피티,2,0,0,0,4
"파워링크",플레이스,헬스 mo,모바일,옥수동헬스장,13,0,0,0,3.4
"파워링크",플레이스,헬스 mo,모바일,옥수동휘트니스,1,0,0,0,2
"파워링크",플레이스,헬스 mo,모바일,용산PT,4,0,0,0,2.5
"파워링크",플레이스,헬스 mo,모바일,용산구PT,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,용산구스포짐,3,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,용산구헬스,3,0,0,0,1.3
"파워링크",플레이스,헬스 mo,모바일,용산구헬스장,9,0,0,0,2.6
"파워링크",플레이스,헬스 mo,모바일,용산스포짐,23,0,0,0,3
"파워링크",플레이스,헬스 mo,모바일,용산역PT,4,0,0,0,1.8
"파워링크",플레이스,헬스 mo,모바일,용산역피트니스,1,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,용산역헬스,5,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,용산역헬스장,11,0,0,0,1.6
"파워링크",플레이스,헬스 mo,모바일,용산운동,3,0,0,0,4
"파워링크",플레이스,헬스 mo,모바일,용산피트니스,2,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,용산피티,3,0,0,0,3.7
"파워링크",플레이스,헬스 mo,모바일,용산헬스,9,0,0,0,1.1
"파워링크",플레이스,헬스 mo,모바일,용산헬스장,67,0,0,0,1.6
"파워링크",플레이스,헬스 mo,모바일,용산휘트니스,3,0,0,0,2
"파워링크",플레이스,헬스 mo,모바일,이촌동PT,10,0,0,0,1.4
"파워링크",플레이스,헬스 mo,모바일,이촌동헬스,5,1,"1,254","1,254",1
"파워링크",플레이스,헬스 mo,모바일,이촌동헬스장,12,0,0,0,1.4
"파워링크",플레이스,헬스 mo,모바일,이촌헬스,2,0,0,0,1.5
"파워링크",플레이스,헬스 mo,모바일,이태원PT,13,0,0,0,1
"파워링크",플레이스,헬스 mo,모바일,이태원피티,1,0,0,0,3
