"요일별보고서(2024.12.01.~2024.12.31.),robotico1018:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,0,0,4,0,0,0,0
"월요일",01시~02시,0,0,4.8,0,0,0,0
"월요일",02시~03시,0,0,5.3,0,0,0,0
"월요일",03시~04시,1,1.25,5.2,55,55,0,0
"월요일",04시~05시,0,0,4.5,0,0,0,0
"월요일",05시~06시,0,0,5.5,0,0,0,0
"월요일",06시~07시,0,0,5.2,0,0,0,0
"월요일",07시~08시,0,0,4.3,0,0,0,0
"월요일",08시~09시,0,0,4.4,0,0,0,0
"월요일",09시~10시,1,0.32,4.5,77,77,0,0
"월요일",10시~11시,2,0.35,4.4,605,"1,210",0,0
"월요일",11시~12시,0,0,4.8,0,0,0,0
"월요일",12시~13시,1,0.27,3.8,"1,496","1,496",0,0
"월요일",13시~14시,1,0.21,4.2,"1,133","1,133",0,0
"월요일",14시~15시,0,0,4.5,0,0,0,0
"월요일",15시~16시,0,0,4.3,0,0,0,0
"월요일",16시~17시,0,0,4.2,0,0,0,0
"월요일",17시~18시,1,0.31,4.2,"1,628","1,628",0,0
"월요일",18시~19시,0,0,4,0,0,0,0
"월요일",19시~20시,2,0.78,3.8,"1,304","2,607",0,0
"월요일",20시~21시,0,0,3.7,0,0,0,0
"월요일",21시~22시,0,0,4,0,0,0,0
"월요일",22시~23시,1,0.35,3.6,66,66,0,0
"월요일",23시~00시,0,0,2.8,0,0,0,0
"화요일",00시~01시,0,0,3.2,0,0,0,0
"화요일",01시~02시,0,0,4.2,0,0,0,0
"화요일",02시~03시,0,0,3.3,0,0,0,0
"화요일",03시~04시,1,1.13,4.2,616,616,0,0
"화요일",04시~05시,0,0,4.2,0,0,0,0
"화요일",05시~06시,0,0,4.1,0,0,0,0
"화요일",06시~07시,0,0,4.3,0,0,0,0
"화요일",07시~08시,1,0.49,3.9,"1,463","1,463",0,0
"화요일",08시~09시,1,0.26,4.6,66,66,0,0
"화요일",09시~10시,2,0.4,4.8,600,"1,199",0,0
"화요일",10시~11시,2,0.53,4.8,858,"1,716",0,0
"화요일",11시~12시,0,0,7.5,0,0,0,0
"화요일",12시~13시,1,0.21,12,"1,628","1,628",1,1
"화요일",13시~14시,0,0,9.6,0,0,0,0
"화요일",14시~15시,1,0.23,7.7,"1,452","1,452",0,0
"화요일",15시~16시,2,0.39,5.2,"1,480","2,959",0,0
"화요일",16시~17시,1,0.25,5.7,"1,507","1,507",0,0
"화요일",17시~18시,1,0.26,5.6,132,132,0,0
"화요일",18시~19시,1,0.35,8.2,176,176,0,0
"화요일",19시~20시,1,0.37,9.2,"1,463","1,463",0,0
"화요일",20시~21시,2,0.63,7.5,"1,089","2,178",0,0
"화요일",21시~22시,1,0.22,5.4,"1,144","1,144",0,0
"화요일",22시~23시,0,0,4.9,0,0,0,0
"화요일",23시~00시,1,0.57,4.7,"1,210","1,210",0,0
"수요일",00시~01시,0,0,5.7,0,0,0,0
"수요일",01시~02시,0,0,4.9,0,0,0,0
"수요일",02시~03시,0,0,3.8,0,0,0,0
"수요일",03시~04시,0,0,5,0,0,0,0
"수요일",04시~05시,0,0,4.2,0,0,0,0
"수요일",05시~06시,0,0,4.3,0,0,0,0
"수요일",06시~07시,0,0,4.1,0,0,0,0
"수요일",07시~08시,0,0,4,0,0,0,0
"수요일",08시~09시,0,0,5,0,0,0,0
"수요일",09시~10시,0,0,5,0,0,0,0
"수요일",10시~11시,1,0.35,5,"1,441","1,441",0,0
"수요일",11시~12시,0,0,5.6,0,0,0,0
"수요일",12시~13시,0,0,5.2,0,0,0,0
"수요일",13시~14시,1,0.32,4.6,77,77,0,0
"수요일",14시~15시,2,0.33,11.5,"1,535","3,069",0,0
"수요일",15시~16시,1,0.2,9.5,220,220,0,0
"수요일",16시~17시,0,0,8.2,0,0,0,0
"수요일",17시~18시,2,0.52,7,748,"1,496",0,0
"수요일",18시~19시,0,0,6.3,0,0,0,0
"수요일",19시~20시,1,0.45,5.9,"1,518","1,518",0,0
"수요일",20시~21시,0,0,5.8,0,0,0,0
"수요일",21시~22시,0,0,5.2,0,0,0,0
"수요일",22시~23시,0,0,5.4,0,0,0,0
"수요일",23시~00시,0,0,5.8,0,0,0,0
"목요일",00시~01시,0,0,5,0,0,0,0
"목요일",01시~02시,0,0,5.3,0,0,0,0
"목요일",02시~03시,0,0,5.6,0,0,0,0
"목요일",03시~04시,0,0,6.8,0,0,0,0
"목요일",04시~05시,0,0,5.6,0,0,0,0
"목요일",05시~06시,1,1.76,5.2,"1,221","1,221",0,0
"목요일",06시~07시,0,0,6.9,0,0,0,0
"목요일",07시~08시,0,0,4.5,0,0,0,0
"목요일",08시~09시,1,0.58,4.3,"1,573","1,573",0,0
"목요일",09시~10시,1,0.37,5.3,"1,584","1,584",0,0
"목요일",10시~11시,0,0,5.2,0,0,0,0
"목요일",11시~12시,0,0,5.9,0,0,0,0
"목요일",12시~13시,0,0,6.4,0,0,0,0
"목요일",13시~14시,1,0.29,6,220,220,0,0
"목요일",14시~15시,1,0.35,5.9,220,220,0,0
"목요일",15시~16시,0,0,11.2,0,0,0,0
"목요일",16시~17시,0,0,11.5,0,0,0,0
"목요일",17시~18시,1,0.21,9.9,99,99,0,0
"목요일",18시~19시,0,0,12.7,0,0,0,0
"목요일",19시~20시,3,0.92,12.4,"1,558","4,675",0,0
"목요일",20시~21시,0,0,11.5,0,0,0,0
