"요일별보고서(2024.12.01.~2024.12.31.),rebotter:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,7,1.93,3.3,776,"5,434",0,0
"월요일",01시~02시,4,0.89,3.3,655,"2,618",0,0
"월요일",02시~03시,2,0.5,4.1,611,"1,221",0,0
"월요일",03시~04시,1,0.4,11,"1,133","1,133",0,0
"월요일",04시~05시,8,4.33,2.9,813,"6,501",0,0
"월요일",05시~06시,1,0.49,4.1,671,671,0,0
"월요일",06시~07시,3,1.33,2.8,924,"2,772",0,0
"월요일",07시~08시,6,1.67,3.9,640,"3,839",0,0
"월요일",08시~09시,5,0.95,3.4,818,"4,092",0,0
"월요일",09시~10시,3,0.39,3.5,"1,060","3,179",0,0
"월요일",10시~11시,6,0.67,3.7,766,"4,598",0,0
"월요일",11시~12시,13,1.53,3.8,801,"10,417",0,0
"월요일",12시~13시,4,0.63,4.4,781,"3,124",0,0
"월요일",13시~14시,3,0.33,3.6,535,"1,606",0,0
"월요일",14시~15시,8,0.81,3.5,769,"6,149",0,0
"월요일",15시~16시,13,1.14,3.7,687,"8,932",0,0
"월요일",16시~17시,5,0.42,3.5,836,"4,180",0,0
"월요일",17시~18시,15,1.58,3.6,675,"10,131",0,0
"월요일",18시~19시,6,0.87,3.2,677,"4,059",0,0
"월요일",19시~20시,14,1.84,3,747,"10,461",0,0
"월요일",20시~21시,14,1.54,3,691,"9,680",0,0
"월요일",21시~22시,18,1.88,3.2,777,"13,992",0,0
"월요일",22시~23시,25,2.65,2.8,808,"20,196",0,0
"월요일",23시~00시,11,1.42,2.8,826,"9,086",0,0
"화요일",00시~01시,4,1.27,3.2,751,"3,003",0,0
"화요일",01시~02시,5,1.33,5,697,"3,487",0,0
"화요일",02시~03시,6,1.72,6.8,794,"4,763",0,0
"화요일",03시~04시,6,3.1,3.1,785,"4,708",0,0
"화요일",04시~05시,5,3.6,3.5,772,"3,861",0,0
"화요일",05시~06시,1,0.72,3.1,484,484,0,0
"화요일",06시~07시,1,0.47,3.2,682,682,0,0
"화요일",07시~08시,4,1.12,3.4,795,"3,179",0,0
"화요일",08시~09시,8,1.39,3.3,752,"6,017",0,0
"화요일",09시~10시,3,0.37,3.6,491,"1,474",1,"2,690,000"
"화요일",10시~11시,8,0.79,3.5,576,"4,609",0,0
"화요일",11시~12시,4,0.39,3.5,399,"1,595",0,0
"화요일",12시~13시,4,0.5,3.5,729,"2,915",0,0
"화요일",13시~14시,12,1.21,3.6,693,"8,316",0,0
"화요일",14시~15시,14,1.06,3.5,765,"10,714",0,0
"화요일",15시~16시,13,0.89,3.3,729,"9,471",1,"360,000"
"화요일",16시~17시,10,0.68,3,724,"7,238",0,0
"화요일",17시~18시,14,1.24,3.1,736,"10,307",0,0
"화요일",18시~19시,4,0.39,3.1,759,"3,036",0,0
"화요일",19시~20시,17,1.9,3.1,665,"11,297",0,0
"화요일",20시~21시,23,2.26,3.4,728,"16,753",0,0
"화요일",21시~22시,25,2.14,3.1,771,"19,283",0,0
"화요일",22시~23시,27,2.64,2.8,698,"18,843",0,0
"화요일",23시~00시,20,2.35,2.8,767,"15,334",0,0
"수요일",00시~01시,0,0,5,0,0,0,0
"수요일",01시~02시,4,1.22,3.7,825,"3,300",0,0
"수요일",02시~03시,2,0.74,3.6,627,"1,254",0,0
"수요일",03시~04시,5,2.95,3.4,704,"3,520",0,0
"수요일",04시~05시,0,0,4.1,0,0,0,0
"수요일",05시~06시,5,2.71,3,557,"2,783",1,0
"수요일",06시~07시,5,2.35,3.5,728,"3,641",0,0
"수요일",07시~08시,1,0.4,3.7,704,704,0,0
"수요일",08시~09시,3,0.72,3.3,737,"2,211",0,0
"수요일",09시~10시,9,1.4,3.3,702,"6,314",0,0
"수요일",10시~11시,6,0.89,3.4,809,"4,851",0,0
"수요일",11시~12시,9,1.31,3.5,889,"7,997",0,0
"수요일",12시~13시,4,0.59,3.6,828,"3,311",0,0
"수요일",13시~14시,4,0.54,3.6,550,"2,200",0,0
"수요일",14시~15시,7,0.86,3.7,805,"5,632",0,0
"수요일",15시~16시,15,1.99,3.7,785,"11,770",0,0
"수요일",16시~17시,10,1.11,3.4,890,"8,899",0,0
"수요일",17시~18시,9,1.17,3.2,741,"6,666",0,0
"수요일",18시~19시,11,1.76,3.1,702,"7,722",0,0
"수요일",19시~20시,6,0.88,3.2,777,"4,664",0,0
"수요일",20시~21시,19,2.4,3.2,837,"15,906",0,0
"수요일",21시~22시,19,2.19,3,760,"14,432",0,0
"수요일",22시~23시,27,2.92,2.6,784,"21,164",0,0
"수요일",23시~00시,10,1.26,3,803,"8,030",0,0
"목요일",00시~01시,6,2.18,3.2,798,"4,785",0,0
"목요일",01시~02시,5,1.68,3.5,563,"2,816",0,0
"목요일",02시~03시,1,0.44,10.1,825,825,0,0
"목요일",03시~04시,3,1.48,4,700,"2,101",0,0
"목요일",04시~05시,3,1.54,3.1,935,"2,805",0,0
"목요일",05시~06시,1,0.75,3.8,902,902,0,0
"목요일",06시~07시,5,2.26,3.6,695,"3,476",0,0
"목요일",07시~08시,5,1.77,3.1,477,"2,387",0,0
"목요일",08시~09시,6,1.21,3.4,788,"4,730",0,0
"목요일",09시~10시,2,0.26,3.2,809,"1,617",0,0
"목요일",10시~11시,7,0.74,3.3,602,"4,213",0,0
"목요일",11시~12시,10,1.09,3.4,822,"8,217",0,0
