"요일별보고서(2024.12.01.~2024.12.31.),cjf4211:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,25,1.1,2.6,"1,227","30,679",1,"52,600"
"월요일",01시~02시,6,0.36,3.2,618,"3,707",0,0
"월요일",02시~03시,4,0.35,2.7,963,"3,850",0,0
"월요일",03시~04시,3,0.39,2.5,"1,580","4,741",0,0
"월요일",04시~05시,5,0.66,2.6,"1,170","5,852",0,0
"월요일",05시~06시,4,0.42,2.4,"1,122","4,488",0,0
"월요일",06시~07시,5,0.3,2.2,"1,470","7,348",1,"138,200"
"월요일",07시~08시,11,0.42,2.2,756,"8,316",0,0
"월요일",08시~09시,14,0.32,2,"1,002","14,025",0,0
"월요일",09시~10시,6,0.19,2.1,"1,111","6,666",1,"138,200"
"월요일",10시~11시,14,0.34,2.2,786,"11,000",1,"63,500"
"월요일",11시~12시,25,0.46,2.3,886,"22,143",1,"138,200"
"월요일",12시~13시,20,0.37,2.5,"1,001","20,020",1,"87,100"
"월요일",13시~14시,23,0.47,2.3,956,"21,978",2,"133,100"
"월요일",14시~15시,25,0.52,2.2,886,"22,154",5,"266,100"
"월요일",15시~16시,24,0.52,2.6,"1,120","26,873",0,0
"월요일",16시~17시,8,0.17,2.5,"1,007","8,052",1,"118,000"
"월요일",17시~18시,24,0.5,2.6,935,"22,440",3,"259,800"
"월요일",18시~19시,21,0.54,2.6,827,"17,358",2,"224,400"
"월요일",19시~20시,21,0.56,2.6,798,"16,764",2,"93,400"
"월요일",20시~21시,24,0.82,2.8,"1,103","26,466",0,0
"월요일",21시~22시,16,0.74,3.1,"1,449","23,177",0,0
"월요일",22시~23시,16,0.91,2.9,"1,390","22,242",1,"52,600"
"월요일",23시~00시,6,0.8,2.9,574,"3,443",0,0
"화요일",00시~01시,16,0.63,2.7,"1,123","17,974",1,"136,800"
"화요일",01시~02시,12,0.58,3.2,"1,008","12,100",0,0
"화요일",02시~03시,8,0.63,2.6,"1,126","9,009",1,"97,500"
"화요일",03시~04시,5,0.49,2.5,781,"3,905",0,0
"화요일",04시~05시,5,0.55,2.6,891,"4,455",0,0
"화요일",05시~06시,12,0.88,2.4,"1,124","13,486",0,0
"화요일",06시~07시,7,0.31,2.3,"1,108","7,755",0,0
"화요일",07시~08시,15,0.44,2.4,742,"11,132",1,"64,900"
"화요일",08시~09시,21,0.41,2.3,"1,163","24,420",1,"57,200"
"화요일",09시~10시,14,0.32,2.4,"1,314","18,392",1,"54,000"
"화요일",10시~11시,20,0.38,2.2,893,"17,864",0,0
"화요일",11시~12시,21,0.32,2.2,"1,336","28,050",0,0
"화요일",12시~13시,25,0.52,2.5,"1,133","28,336",0,0
"화요일",13시~14시,18,0.42,2.4,930,"16,731",0,0
"화요일",14시~15시,16,0.46,2.6,865,"13,838",1,"63,500"
"화요일",15시~16시,13,0.42,2.5,901,"11,715",0,0
"화요일",16시~17시,14,0.56,2.6,757,"10,593",1,"68,600"
"화요일",17시~18시,11,0.49,2.6,"1,081","11,891",0,0
"화요일",18시~19시,14,0.59,2.3,"1,084","15,169",1,"276,400"
"화요일",19시~20시,8,0.35,2.4,"1,196","9,570",0,0
"화요일",20시~21시,10,0.45,2.4,"1,332","13,321",0,0
"화요일",21시~22시,7,0.36,2.7,"1,133","7,931",0,0
"화요일",22시~23시,14,1,2.7,"1,254","17,556",2,"195,800"
"화요일",23시~00시,4,0.99,2.3,"1,172","4,686",0,0
"수요일",00시~01시,10,0.54,3,828,"8,283",0,0
"수요일",01시~02시,8,0.55,3,545,"4,356",0,0
